,DOI,mat,app,prod
3882,10.1016/j.conbuildmat.2020.119450,coal fly ash,supplementary cementitious material,concrete
3883,10.1016/j.jclepro.2013.11.002,unknown,unknown,concrete
3884,10.1016/j.cemconcomp.2006.01.001,unknown,unknown,concrete
3885,10.1016/j.jclepro.2017.10.159,palm oil fuel ash,supplementary cementitious material,concrete
3886,10.1016/j.resconrec.2019.104606,sewage sludge ash,supplementary cementitious material,concrete
3887,10.1016/j.matchemphys.2020.122938,metakaolin,geopolymer,concrete
3888,10.1016/j.conbuildmat.2013.11.064,unknown,unknown,concrete
3889,10.1016/j.conbuildmat.2014.10.007,paper sludge,supplementary cementitious material,concrete
3890,10.1016/j.conbuildmat.2018.12.149,blast furnace slag,supplementary cementitious material,concrete
3891,10.1016/j.conbuildmat.2013.11.079,kaolin,geopolymer,concrete
3892,10.1016/j.resconrec.2017.10.025,waste glass,unknown,concrete
3893,10.1016/j.cemconcomp.2020.103658,unknown,supplementary cementitious material,concrete
3894,10.1016/j.conbuildmat.2012.02.043,unknown,unknown,concrete
3895,10.1016/j.conbuildmat.2019.05.153,unknown,unknown,concrete
3896,10.1016/j.jclepro.2017.03.116,sewage sludge ash,supplementary cementitious material,concrete
3897,10.1016/j.jclepro.2019.04.045,rice husk ash,geopolymer,concrete
3898,10.1016/j.jhazmat.2020.123101,mineral,supplementary cementitious material,concrete
3899,10.1617/s11527-008-9437-z,rice husk ash,supplementary cementitious material,concrete
3900,10.1016/j.jhazmat.2019.121034,sewage sludge ash,supplementary cementitious material,concrete
3901,10.1016/j.conbuildmat.2014.12.059,rice husk ash,supplementary cementitious material,concrete
3902,10.1016/j.conbuildmat.2017.07.184,unknown,unknown,concrete
3903,10.1016/j.jclepro.2018.08.156,sewage sludge ash,supplementary cementitious material,concrete
3904,10.1016/s0958-9465(02)00003-3,lignin,reinforced fibre,concrete
3905,10.1016/j.jclepro.2020.121570,blast furnace slag,supplementary cementitious material,concrete
3906,10.1016/j.proeng.2016.11.827,unknown,unknown,concrete
3907,10.1016/j.cemconcomp.2004.05.002,rice husk ash,supplementary cementitious material,concrete
3908,10.1016/j.jclepro.2016.10.164,rice husk ash,geopolymer,concrete
3909,10.1016/j.jclepro.2019.119723,sewage sludge ash,supplementary cementitious material,concrete
3910,10.1016/j.clay.2021.106032,water treatment sludge,supplementary cementitious material,concrete
3911,10.1016/j.conbuildmat.2018.06.147,palm oil clinker,supplementary cementitious material,concrete
3912,10.1016/j.jclepro.2015.07.023,unknown,unknown,concrete
3913,10.1016/j.conbuildmat.2021.123251,kaolinite,geopolymer,concrete
3914,10.1038/s41598-019-55626-5,limestone powder,supplementary cementitious material,concrete
3915,10.1016/j.conbuildmat.2014.01.035,unknown,unknown,concrete
3916,10.1016/j.conbuildmat.2011.04.062,palm oil fuel ash,supplementary cementitious material,concrete
3917,10.1016/j.cemconcomp.2008.03.001,sewage sludge ash,supplementary cementitious material,concrete
3918,10.1016/j.cemconres.2004.02.004,unknown,unknown,concrete
3919,10.1016/j.conbuildmat.2016.02.022,palm oil fuel ash,reinforced fibre,concrete
3920,10.1016/j.conbuildmat.2010.04.045,rice husk ash,supplementary cementitious material,concrete
3921,10.1016/j.conbuildmat.2016.12.098,palm oil clinker,clinker feedstock,concrete
3922,10.1016/j.rser.2017.10.081,rice husk ash,supplementary cementitious material,concrete
3923,10.1016/j.indcrop.2018.01.073,lignin,clinker feedstock,concrete
3924,10.1016/j.cemconcomp.2012.11.005,paper sludge,supplementary cementitious material,concrete
3925,10.1016/j.conbuildmat.2014.04.057,palm oil fuel ash,supplementary cementitious material,cement mortar
3926,10.1016/j.conbuildmat.2014.12.104,unknown,fine aggregate,concrete
3927,10.1016/j.conbuildmat.2016.05.071,unknown,unknown,concrete
3928,10.1016/j.cemconres.2005.06.008,sewage sludge ash,supplementary cementitious material,concrete
3929,10.1016/j.cemconcomp.2006.11.010,rice husk ash,supplementary cementitious material,concrete
3930,10.1016/j.conbuildmat.2015.04.005,rice husk ash,fine aggregate,concrete
3931,10.1016/j.conbuildmat.2013.06.066,rice husk ash,supplementary cementitious material,concrete
3932,10.1039/c9ra04065j,unknown,unknown,concrete
3933,10.1016/j.conbuildmat.2009.08.011,sewage sludge ash,supplementary cementitious material,concrete
3934,10.1016/j.conbuildmat.2007.11.013,unknown,unknown,concrete
3935,10.1016/j.conbuildmat.2011.03.048,palm oil clinker,supplementary cementitious material,concrete
3936,10.1016/j.conbuildmat.2016.02.172,palm oil clinker,fine aggregate,concrete
3937,10.1016/j.cemconres.2009.10.007,blast furnace slag,supplementary cementitious material,concrete
3938,10.1039/d1ra08050d,unknown,unknown,concrete
3939,10.1039/d0ra90006k,unknown,unknown,concrete
3940,10.1016/j.conbuildmat.2016.11.005,palm oil fuel ash,reinforced fibre,mortar
3941,10.1016/j.conbuildmat.2010.06.084,rice husk ash,supplementary cementitious material,concrete
3942,10.1016/j.egypro.2017.10.153,unknown,unknown,concrete
3943,10.1016/j.conbuildmat.2011.11.019,unknown,unknown,concrete
3944,10.1016/j.conbuildmat.2016.12.017,rice husk ash,supplementary cementitious material,concrete
3945,10.1016/j.egypro.2017.08.147,construction waste,unknown,unknown
3946,10.1016/j.conbuildmat.2015.11.038,palm oil fuel ash,filler,concrete
3947,10.1016/j.conbuildmat.2016.08.065,palm oil fuel ash,supplementary cementitious material,concrete
3948,10.1016/j.cemconres.2007.02.003,rice husk ash,supplementary cementitious material,concrete
3949,10.1016/j.conbuildmat.2004.05.010,unknown,fine aggregate,concrete
3950,10.1016/j.conbuildmat.2010.04.011,rice husk ash,supplementary cementitious material,concrete
3951,10.1016/j.cemconcomp.2016.10.006,rice husk ash,supplementary cementitious material,cement mortar
3952,10.1038/s41598-021-92017-1,unknown,unknown,concrete
3953,10.1016/j.conbuildmat.2016.09.106,oil palm shell,lightweight aggregate,concrete
3954,10.1016/j.petrol.2013.08.016,unknown,unknown,concrete
3955,10.1016/j.conbuildmat.2010.11.034,palm oil fuel ash,supplementary cementitious material,concrete
3956,10.1016/j.conbuildmat.2013.02.070,raw rice husk,supplementary cementitious material,concrete
3957,10.1007/s12613-010-0375-8,rice husk ash,supplementary cementitious material,concrete
3958,10.1617/s11527-011-9813-y,rice husk ash,supplementary cementitious material,concrete
3959,10.1016/j.pnucene.2006.06.012,unknown,unknown,concrete
3960,10.1016/j.radmeas.2012.11.006,rice husk ash,supplementary cementitious material,concrete
3961,10.1016/j.conbuildmat.2005.09.009,sewage sludge ash,lightweight aggregate,lightweight aggregate
3962,10.1016/j.conbuildmat.2016.08.017,rice husk ash,geopolymer,concrete
3963,10.1016/j.cemconres.2006.11.013,paper sludge,supplementary cementitious material,concrete
3964,10.1016/j.conbuildmat.2014.01.078,unknown,unknown,concrete
3965,10.1016/j.cemconres.2015.01.005,paper sludge,supplementary cementitious material,concrete
3966,10.1007/s13369-012-0201-x,unknown,unknown,concrete
3967,10.1016/j.conbuildmat.2009.06.049,sewage sludge ash,additive,concrete
3968,10.1007/s12613-012-0547-9,rice husk ash,supplementary cementitious material,concrete
3969,10.1007/s13369-017-2467-5,rice husk ash,supplementary cementitious material,concrete
3970,10.1016/j.cemconres.2009.11.012,water treatment sludge,supplementary cementitious material,unknown
3971,10.1016/0950-0618(96)00001-3,unknown,unknown,concrete
3972,10.1016/j.rser.2006.07.017,sewage sludge ash,supplementary cementitious material,concrete
3973,10.1016/j.cscm.2017.05.001,rice husk ash,supplementary cementitious material,concrete
3974,10.1016/j.conbuildmat.2011.12.016,bagasse ash,supplementary cementitious material,concrete
3975,10.1007/s13369-014-1381-3,palm oil fuel ash,supplementary cementitious material,concrete
3976,10.1016/0008-8846(96)00119-6,sewage sludge ash,supplementary cementitious material,concrete
3977,10.1016/j.conbuildmat.2016.11.087,sewage sludge ash,supplementary cementitious material,concrete
3978,10.1016/j.conbuildmat.2016.11.087,rice husk ash,supplementary cementitious material,concrete
3979,10.1016/j.conbuildmat.2016.03.062,construction waste,supplementary cementitious material,concrete
3980,10.1016/j.conbuildmat.2013.05.039,waste glass,lightweight aggregate,concrete
3981,10.1016/j.conbuildmat.2016.05.063,kaolinite,supplementary cementitious material,concrete
3982,10.1016/j.conbuildmat.2016.05.063,rice husk ash,supplementary cementitious material,concrete
3983,10.1016/j.engstruct.2016.03.031,unknown,unknown,concrete
3984,10.1016/j.conbuildmat.2010.03.010,unknown,unknown,concrete
3985,10.1016/j.conbuildmat.2014.09.115,water treatment sludge,supplementary cementitious material,concrete
3986,10.1016/j.conbuildmat.2009.02.001,unknown,unknown,concrete
3987,10.1016/j.carbpol.2009.06.016,sugar cane bagasse ash,supplementary cementitious material,concrete
3988,10.1016/j.conbuildmat.2009.01.008,palm oil fuel ash,supplementary cementitious material,concrete
3989,10.1016/j.conbuildmat.2014.05.031,palm oil fuel ash,geopolymer,concrete
3990,10.1007/bf02479303,MSWI bottom ash,supplementary cementitious material,concrete
3991,10.1016/j.conbuildmat.2013.07.031,biomass fly ash,supplementary cementitious material,concrete
3992,10.1016/j.conbuildmat.2013.07.031,coal bottom ash,supplementary cementitious material,concrete
3993,10.1016/j.conbuildmat.2016.02.121,sewage sludge ash,supplementary cementitious material,concrete
3994,10.1016/j.conbuildmat.2015.01.045,rice husk ash,supplementary cementitious material,concrete
3995,10.1016/j.rser.2017.05.128,palm oil fuel ash,supplementary cementitious material,concrete
3996,10.1016/j.conbuildmat.2016.08.092,palm oil clinker,supplementary cementitious material,concrete
3997,10.1016/j.engstruct.2008.11.020,unknown,unknown,concrete
3998,10.1016/j.jclepro.2016.01.060,rice husk ash,geopolymer,concrete
3999,10.1016/j.conbuildmat.2015.12.102,unknown,unknown,concrete
4000,10.1016/j.cemconres.2005.08.006,unknown,unknown,concrete
4001,10.1016/j.cemconcomp.2014.09.008,rice husk ash,supplementary cementitious material,concrete
4002,10.1016/j.trgeo.2015.01.002,palm oil fuel ash,supplementary cementitious material,concrete
4003,10.1016/j.conbuildmat.2009.06.039,rice husk ash,supplementary cementitious material,concrete
4004,10.1016/j.jiec.2013.12.090,unknown,unknown,mortar
4005,10.1016/j.algal.2015.07.001,unknown,unknown,cement
4006,10.1016/j.conbuildmat.2016.03.136,rice husk ash,supplementary cementitious material,concrete
4007,10.1016/j.jaap.2017.12.006,biochar,clinker feedstock,concrete
4008,10.1002/suco.201700211,unknown,unknown,concrete
4009,10.1016/j.conbuildmat.2013.11.070,rice husk ash,supplementary cementitious material,concrete
4010,10.1016/j.seppur.2016.03.054,unknown,unknown,concrete
4011,10.1007/s13369-016-2143-1,palm oil fuel ash,supplementary cementitious material,concrete
4012,10.1016/j.jobe.2017.07.011,rice husk ash,supplementary cementitious material,concrete
4013,10.1016/0008-8846(84)90130-3,unknown,unknown,concrete
4014,10.1016/j.cemconcomp.2005.09.003,sewage sludge ash,supplementary cementitious material,concrete
4015,10.1016/j.conbuildmat.2013.11.074,unknown,unknown,concrete
4016,10.1016/j.jrmge.2016.05.010,rice husk ash,supplementary cementitious material,concrete
4017,10.1016/j.cemconcomp.2011.03.002,metakaolin,geopolymer,concrete
4018,10.1016/j.cemconcomp.2011.02.003,sugar cane bagasse ash,supplementary cementitious material,concrete
4019,10.1016/j.cemconres.2004.11.014,sewage sludge ash,clinker feedstock,concrete
4020,10.1016/j.conbuildmat.2008.02.012,bagasse ash,clinker feedstock,concrete
4021,10.1016/j.seppur.2014.06.047,water treatment sludge,supplementary cementitious material,concrete
4022,10.1016/j.conbuildmat.2014.11.007,waste glass,supplementary cementitious material,concrete
4023,10.1016/j.cemconcomp.2014.07.021,rice husk ash,fine aggregate,concrete
4024,10.1016/j.conbuildmat.2010.06.012,water treatment sludge,coarse aggregate,concrete
4025,10.1016/j.scs.2017.03.001,unknown,unknown,concrete
4026,10.1016/j.cemconres.2004.02.001,MSWI bottom ash,supplementary cementitious material,concrete
4027,10.1016/j.cemconres.2004.02.001,cellulose,supplementary cementitious material,concrete
4028,10.1016/j.cemconcomp.2011.09.003,rice husk ash,supplementary cementitious material,concrete
4029,10.1016/j.conbuildmat.2010.02.036,palm oil fuel ash,superplasticizer,concrete
4030,10.1016/j.conbuildmat.2014.05.081,waste glass,supplementary cementitious material,concrete
4031,10.1016/j.conbuildmat.2016.05.125,unknown,unknown,concrete
4032,10.1111/ijac.13447,soda ash,supplementary cementitious material,concrete
4033,10.1111/ijac.13447,coal bottom ash,supplementary cementitious material,concrete
4034,10.1016/j.conbuildmat.2013.12.044,rice husk ash,supplementary cementitious material,concrete
4035,10.1016/j.conbuildmat.2015.09.001,palm oil fuel ash,supplementary cementitious material,concrete
4036,10.1002/ep.13305,metakaolin,geopolymer,concrete
4037,10.1016/j.watres.2015.08.056,lime,supplementary cementitious material,concrete
4038,10.1016/j.cemconcomp.2007.03.001,bagasse ash,supplementary cementitious material,concrete
4039,10.1016/j.conbuildmat.2014.03.014,palm oil fuel ash,supplementary cementitious material,concrete
4040,10.1016/j.conbuildmat.2014.03.014,blast furnace slag,supplementary cementitious material,concrete
4041,10.1016/j.conbuildmat.2010.06.074,rice husk ash,supplementary cementitious material,concrete
4042,10.1016/j.conbuildmat.2014.10.010,unknown,supplementary cementitious material,concrete
4043,10.1016/j.conbuildmat.2006.05.037,rice husk ash,supplementary cementitious material,concrete
4044,10.1016/j.conbuildmat.2016.06.023,coal fly ash,supplementary cementitious material,concrete
4045,10.1016/j.jrmge.2016.11.008,MSWI fly ash,supplementary cementitious material,concrete
4046,10.1002/suco.201900284,sugar cane bagasse ash,supplementary cementitious material,concrete
4047,10.1016/j.conbuildmat.2005.12.005,unknown,unknown,concrete
4048,10.1617/s11527-013-0171-9,unknown,unknown,concrete
4049,10.1016/j.jclepro.2015.09.072,sewage sludge ash,supplementary cementitious material,concrete
4050,10.1016/j.cemconcomp.2012.12.007,rice husk ash,supplementary cementitious material,concrete
4051,10.1016/j.conbuildmat.2017.12.196,sewage sludge ash,supplementary cementitious material,concrete
4052,10.1016/j.jclepro.2016.07.061,palm oil fuel ash,supplementary cementitious material,concrete
4053,10.1016/j.jclepro.2018.05.011,paper sludge,supplementary cementitious material,concrete
4054,10.1016/j.wasman.2010.12.018,unknown,unknown,concrete
4055,10.1016/j.engfailanal.2015.03.019,unknown,unknown,concrete
4056,10.1016/j.matchemphys.2018.10.061,rice husk ash,geopolymer,concrete
4057,10.1016/s0008-8846(00)00475-0,rice husk ash,supplementary cementitious material,concrete
4058,10.1016/j.engfracmech.2018.06.025,rice husk ash,supplementary cementitious material,concrete
4059,10.1016/j.proeng.2016.04.155,unknown,unknown,concrete
4060,10.1016/j.jclepro.2018.09.058,rice husk ash,supplementary cementitious material,concrete
4061,10.1016/j.cemconcomp.2020.103562,sewage sludge ash,supplementary cementitious material,concrete
4062,10.1016/j.jclepro.2019.118856,sewage sludge ash,supplementary cementitious material,concrete
4063,10.1016/j.jksues.2020.10.006,rice husk ash,supplementary cementitious material,concrete
4064,10.1016/j.conbuildmat.2017.09.174,palm oil fuel ash,supplementary cementitious material,concrete
4065,10.1016/j.conbuildmat.2019.117856,sugar cane bagasse ash,reinforced fibre,concrete
4066,10.1016/j.addma.2020.101190,unknown,unknown,concrete
4067,10.1016/j.proeng.2016.08.842,sewage sludge ash,supplementary cementitious material,concrete
4068,10.1016/s0958-9465(01)00055-5,rice husk ash,supplementary cementitious material,concrete
4069,10.1016/j.conbuildmat.2020.118145,rice husk ash,supplementary cementitious material,concrete
4070,10.1016/0921-3449(92)90030-6,sewage sludge ash,unknown,concrete
4071,10.1016/j.matpr.2019.06.191,bagasse ash,supplementary cementitious material,concrete
4072,10.1016/j.conbuildmat.2018.03.140,sugar cane bagasse ash,supplementary cementitious material,concrete
4073,10.1016/j.conbuildmat.2018.06.159,sewage sludge ash,geopolymer,geopolymer paste
4074,10.1016/j.arabjc.2013.12.006,rice husk ash,supplementary cementitious material,concrete
